osmid,y,x,highway,street_count,ref,junction,railway,geometry
5473678013,-12.1686502,-77.0315858,,4,,,,POINT (-77.0315858 -12.1686502)
5473678016,-12.1782723,-77.0215878,,4,,,,POINT (-77.0215878 -12.1782723)
5473679122,-12.1798842,-77.0106714,,4,,,,POINT (-77.0106714 -12.1798842)
5473679123,-12.1804101,-77.0102126,,4,,,,POINT (-77.0102126 -12.1804101)
5473679126,-12.1827118,-76.9932361,,4,,,,POINT (-76.9932361 -12.1827118)
5473809870,-12.1883199,-76.9938044,,3,,,,POINT (-76.9938044 -12.1883199)
5475073814,-12.0726797,-77.1053618,,3,,,,POINT (-77.1053618 -12.0726797)
5475079661,-12.0712225,-77.0976437,,3,,,,POINT (-77.0976437 -12.0712225)
5475079662,-12.0707547,-77.0975613,,3,,,,POINT (-77.0975613 -12.0707547)
5475092443,-12.1901544,-76.98624,,3,,,,POINT (-76.98624 -12.1901544)
5475092444,-12.189925,-76.9846161,,3,,,,POINT (-76.9846161 -12.189925)
5475092445,-12.1890335,-76.9854213,,3,,,,POINT (-76.9854213 -12.1890335)
5476366884,-12.1348433,-77.0230813,,4,,,,POINT (-77.0230813 -12.1348433)
5476366885,-12.1349282,-77.0223315,,3,,,,POINT (-77.0223315 -12.1349282)
5476639160,-12.1268231,-77.0296553,crossing,3,,,,POINT (-77.0296553 -12.1268231)
5476735781,-12.1416982,-77.0091387,,3,,,,POINT (-77.0091387 -12.1416982)
5476735786,-12.1375365,-77.0056134,,3,,,,POINT (-77.0056134 -12.1375365)
5476735789,-12.1350174,-77.0050078,,3,,,,POINT (-77.0050078 -12.1350174)
5476735790,-12.1352803,-77.0044457,,3,,,,POINT (-77.0044457 -12.1352803)
5478438802,-12.08065,-76.8969436,,1,,,,POINT (-76.8969436 -12.08065)
5478438803,-12.0812926,-76.8969624,,3,,,,POINT (-76.8969624 -12.0812926)
5478639727,-12.0919074,-76.9007471,,3,,,,POINT (-76.9007471 -12.0919074)
5478639730,-12.0906101,-76.9006886,,3,,,,POINT (-76.9006886 -12.0906101)
5478639731,-12.0905836,-76.9013934,,3,,,,POINT (-76.9013934 -12.0905836)
5481252431,-12.1293196,-77.0235856,crossing,3,,,,POINT (-77.0235856 -12.1293196)
5481343388,-12.1528886,-76.9896592,traffic_signals,4,,,,POINT (-76.9896592 -12.1528886)
5481350626,-12.150348,-76.9848889,,3,,,,POINT (-76.9848889 -12.150348)
5481378450,-12.1209321,-77.0066185,,3,,,,POINT (-77.0066185 -12.1209321)
5481378451,-12.1206757,-77.0069232,,3,,,,POINT (-77.0069232 -12.1206757)
5481378748,-12.1110383,-77.0133084,,3,,,,POINT (-77.0133084 -12.1110383)
5481380377,-12.1089379,-77.0199785,,3,,,,POINT (-77.0199785 -12.1089379)
5481388272,-12.1078585,-77.0245732,,3,,,,POINT (-77.0245732 -12.1078585)
5481415968,-12.1113266,-77.0254656,,3,,,,POINT (-77.0254656 -12.1113266)
5481444553,-12.1748273,-77.0187193,,4,,,,POINT (-77.0187193 -12.1748273)
5481444554,-12.1747578,-77.0186427,,3,,,,POINT (-77.0186427 -12.1747578)
5481853045,-12.0839404,-76.8961639,,3,,,,POINT (-76.8961639 -12.0839404)
5481854996,-12.1751703,-77.0224902,,3,,,,POINT (-77.0224902 -12.1751703)
5481855555,-12.0826187,-76.9724931,,3,,,,POINT (-76.9724931 -12.0826187)
5485516635,-12.1007428,-77.0003011,,3,,,,POINT (-77.0003011 -12.1007428)
5487262242,-12.1648456,-77.0250385,,3,,,,POINT (-77.0250385 -12.1648456)
5489494574,-12.0987213,-77.0344948,,3,,,,POINT (-77.0344948 -12.0987213)
5489510270,-12.0898103,-77.0517297,,3,,,,POINT (-77.0517297 -12.0898103)
5490761296,-12.1180643,-76.982223,,4,,,,POINT (-76.982223 -12.1180643)
5491693404,-12.0809361,-76.9777406,,3,,,,POINT (-76.9777406 -12.0809361)
5491693723,-12.08009,-76.9875219,,3,,,,POINT (-76.9875219 -12.08009)
5491705089,-12.1933916,-76.987956,,3,,,,POINT (-76.987956 -12.1933916)
5491705090,-12.188507,-76.9919496,,3,,,,POINT (-76.9919496 -12.188507)
5491705093,-12.1908706,-76.99126,,4,,,,POINT (-76.99126 -12.1908706)
5491705094,-12.1909211,-76.9899526,,3,,,,POINT (-76.9899526 -12.1909211)
5491705095,-12.1921315,-76.9910937,,4,,,,POINT (-76.9910937 -12.1921315)
5491720804,-12.2040129,-76.990436,,1,,,,POINT (-76.990436 -12.2040129)
5491720807,-12.2055187,-76.9791114,,3,,,,POINT (-76.9791114 -12.2055187)
5491738360,-12.2046263,-76.9796214,,1,,,,POINT (-76.9796214 -12.2046263)
5491738361,-12.2040739,-76.9790872,,3,,,,POINT (-76.9790872 -12.2040739)
5491738363,-12.2051027,-76.9803088,,3,,,,POINT (-76.9803088 -12.2051027)
5491739056,-12.189573,-76.9883256,,3,,,,POINT (-76.9883256 -12.189573)
5491739058,-12.1904035,-76.9888672,,1,,,,POINT (-76.9888672 -12.1904035)
5491739061,-12.1897942,-76.9884571,,3,,,,POINT (-76.9884571 -12.1897942)
5491779062,-12.0994067,-76.9419274,,3,,,,POINT (-76.9419274 -12.0994067)
5491779074,-12.0886187,-76.9253702,,4,,,,POINT (-76.9253702 -12.0886187)
5491779075,-12.0896338,-76.925972,,4,,,,POINT (-76.925972 -12.0896338)
5494623615,-12.1199487,-77.0243751,,4,,,,POINT (-77.0243751 -12.1199487)
5494722034,-12.0891045,-76.9052303,turning_loop,1,,,,POINT (-76.9052303 -12.0891045)
5494731599,-12.0951159,-76.8977157,,3,,,,POINT (-76.8977157 -12.0951159)
5494731600,-12.0941266,-76.8974016,,4,,,,POINT (-76.8974016 -12.0941266)
5494748506,-12.083329,-76.9776066,,3,,,,POINT (-76.9776066 -12.083329)
5494748507,-12.0853026,-76.9888933,,3,,,,POINT (-76.9888933 -12.0853026)
5494787280,-12.1041908,-76.9394247,,3,,,,POINT (-76.9394247 -12.1041908)
5494789591,-12.2032007,-77.0180007,,3,,,,POINT (-77.0180007 -12.2032007)
5494815983,-12.1169891,-76.9945454,,4,,,,POINT (-76.9945454 -12.1169891)
5497510098,-12.18853,-76.9914892,,3,,,,POINT (-76.9914892 -12.18853)
5497510099,-12.1891914,-76.9915149,,1,,,,POINT (-76.9915149 -12.1891914)
5497510100,-12.1864203,-76.9916717,,3,,,,POINT (-76.9916717 -12.1864203)
5500086849,-12.2059561,-76.9813192,,3,,,,POINT (-76.9813192 -12.2059561)
5500086850,-12.2052802,-76.9763255,,1,,,,POINT (-76.9763255 -12.2052802)
5500086856,-12.204429,-76.9757645,,4,,,,POINT (-76.9757645 -12.204429)
5500086857,-12.2035499,-76.9755444,,1,,,,POINT (-76.9755444 -12.2035499)
5500086858,-12.2037851,-76.9756032,,3,,,,POINT (-76.9756032 -12.2037851)
5500086859,-12.2039099,-76.9747704,,3,,,,POINT (-76.9747704 -12.2039099)
5500086860,-12.2040442,-76.9752483,,1,,,,POINT (-76.9752483 -12.2040442)
5500086861,-12.2045069,-76.9753424,,4,,,,POINT (-76.9753424 -12.2045069)
5500086862,-12.2049939,-76.9754414,,1,,,,POINT (-76.9754414 -12.2049939)
5500086863,-12.2052534,-76.9785139,,3,,,,POINT (-76.9785139 -12.2052534)
5500086864,-12.2056042,-76.9781306,,4,,,,POINT (-76.9781306 -12.2056042)
5500275788,-12.082835,-77.0925553,,4,,,,POINT (-77.0925553 -12.082835)
5509910170,-12.1534761,-77.0064805,,3,,,,POINT (-77.0064805 -12.1534761)
5520579413,-12.1322217,-77.0233959,,3,,,,POINT (-77.0233959 -12.1322217)
5521585260,-12.067771,-76.9390881,,3,,,,POINT (-76.9390881 -12.067771)
5521585261,-12.0721586,-76.9428188,,3,,,,POINT (-76.9428188 -12.0721586)
5523457156,-12.0965937,-77.009776,,3,,,,POINT (-77.009776 -12.0965937)
5524235598,-12.1525296,-77.0203764,,3,,,,POINT (-77.0203764 -12.1525296)
5529092824,-12.1905108,-76.9938233,,3,,,,POINT (-76.9938233 -12.1905108)
5529092825,-12.1907286,-76.9941776,,3,,,,POINT (-76.9941776 -12.1907286)
5529092826,-12.1904343,-76.9931218,,3,,,,POINT (-76.9931218 -12.1904343)
5529092828,-12.1911409,-76.9937535,,3,,,,POINT (-76.9937535 -12.1911409)
5529136956,-12.1957495,-77.0086408,,1,,,,POINT (-77.0086408 -12.1957495)
5529691445,-12.2012602,-77.0099743,,3,,,,POINT (-77.0099743 -12.2012602)
5530998005,-12.1826998,-77.0218588,,3,,,,POINT (-77.0218588 -12.1826998)
5530998008,-12.1823261,-77.0219623,,3,,,,POINT (-77.0219623 -12.1823261)
5532459373,-12.1657277,-76.9887627,,3,,,,POINT (-76.9887627 -12.1657277)
5544272399,-12.0721664,-76.9463217,,3,,,,POINT (-76.9463217 -12.0721664)
5555008233,-12.1746223,-76.9894192,,3,,,,POINT (-76.9894192 -12.1746223)
5559385600,-12.1962781,-77.0151734,,3,,,,POINT (-77.0151734 -12.1962781)
5559392604,-12.2128317,-77.0118307,,3,,,,POINT (-77.0118307 -12.2128317)
5560793609,-12.1645994,-76.9846225,,3,,,,POINT (-76.9846225 -12.1645994)
5560793616,-12.1658523,-76.9851566,,1,,,,POINT (-76.9851566 -12.1658523)
5562232740,-12.1270863,-76.9803935,,3,,,,POINT (-76.9803935 -12.1270863)
5577540442,-12.1005592,-77.0134082,,3,,,,POINT (-77.0134082 -12.1005592)
5579578664,-12.1133423,-76.998067,,3,,,,POINT (-76.998067 -12.1133423)
5581164938,-12.0669061,-76.9698095,,4,,,,POINT (-76.9698095 -12.0669061)
5581164939,-12.0669446,-76.9698946,,3,,,,POINT (-76.9698946 -12.0669446)
5581167462,-12.0753034,-76.974731,motorway_junction,3,1A,,,POINT (-76.974731 -12.0753034)
5581211925,-12.0963898,-76.9807172,,3,,,,POINT (-76.9807172 -12.0963898)
5581359955,-12.116587,-76.9772923,,3,,,,POINT (-76.9772923 -12.116587)
5581400121,-12.1106455,-76.9820827,,3,,,,POINT (-76.9820827 -12.1106455)
5581400122,-12.110559,-76.9820885,,3,,,,POINT (-76.9820885 -12.110559)
5581400123,-12.1104501,-76.9827693,,3,,,,POINT (-76.9827693 -12.1104501)
5581400124,-12.1103142,-76.982522,,3,,,,POINT (-76.982522 -12.1103142)
5581400125,-12.1102542,-76.9799998,,3,,,,POINT (-76.9799998 -12.1102542)
5581422303,-12.1358125,-76.9803304,,3,,,,POINT (-76.9803304 -12.1358125)
5581422770,-12.1317155,-76.9788288,,3,,,,POINT (-76.9788288 -12.1317155)
5581455138,-12.1482108,-76.9851328,,4,,,,POINT (-76.9851328 -12.1482108)
5585482303,-12.1077987,-77.0135918,,3,,,,POINT (-77.0135918 -12.1077987)
5589487621,-12.0993354,-77.0213511,,3,,,,POINT (-77.0213511 -12.0993354)
5589487628,-12.0993166,-77.0216872,,3,,,,POINT (-77.0216872 -12.0993166)
5589645925,-12.2091396,-77.0132832,,4,,,,POINT (-77.0132832 -12.2091396)
5589645926,-12.2101328,-77.0139534,,3,,,,POINT (-77.0139534 -12.2101328)
5589645927,-12.2092037,-77.0131931,,3,,,,POINT (-77.0131931 -12.2092037)
5589649679,-12.2114071,-77.0119893,,3,,,,POINT (-77.0119893 -12.2114071)
5589649685,-12.2113426,-77.0117026,,3,,,,POINT (-77.0117026 -12.2113426)
5589651323,-12.212472,-77.0127274,,3,,,,POINT (-77.0127274 -12.212472)
5589651329,-12.2130578,-77.0131216,,3,,,,POINT (-77.0131216 -12.2130578)
5589651749,-12.215384,-77.0037624,,3,,,,POINT (-77.0037624 -12.215384)
5590427047,-12.2104262,-77.0132292,,2,,,,POINT (-77.0132292 -12.2104262)
5590443875,-12.2081506,-77.0074858,,1,,,,POINT (-77.0074858 -12.2081506)
5590734307,-12.2042234,-77.0214841,,3,,,,POINT (-77.0214841 -12.2042234)
5590734314,-12.2029049,-77.0226712,,3,,,,POINT (-77.0226712 -12.2029049)
5598001000,-12.1672333,-76.9938491,,3,,,,POINT (-76.9938491 -12.1672333)
5599098090,-12.1092841,-77.0076407,,3,,,,POINT (-77.0076407 -12.1092841)
5599156588,-12.0856291,-76.9928391,,3,,,,POINT (-76.9928391 -12.0856291)
5599156589,-12.0856473,-76.9929404,,3,,,,POINT (-76.9929404 -12.0856473)
5614357846,-12.0966893,-77.0669782,,1,,,,POINT (-77.0669782 -12.0966893)
5615941388,-12.0636487,-77.0845181,,3,,,,POINT (-77.0845181 -12.0636487)
5615941393,-12.0647494,-77.0847342,,1,,,,POINT (-77.0847342 -12.0647494)
5615941396,-12.0640569,-77.0844703,,3,,,,POINT (-77.0844703 -12.0640569)
5615941397,-12.064049,-77.0844203,,1,,,,POINT (-77.0844203 -12.064049)
5615941400,-12.0643391,-77.0840822,,1,,,,POINT (-77.0840822 -12.0643391)
5615941402,-12.0645116,-77.0832425,,3,,,,POINT (-77.0832425 -12.0645116)
5615941403,-12.0650976,-77.0834084,,1,,,,POINT (-77.0834084 -12.0650976)
5615941404,-12.0649455,-77.0829389,,1,,,,POINT (-77.0829389 -12.0649455)
5629143028,-12.094537,-76.9539977,,1,,,,POINT (-76.9539977 -12.094537)
5650544275,-12.0854589,-76.9821829,,3,,,,POINT (-76.9821829 -12.0854589)
5667988026,-12.1363557,-77.0102641,,3,,,,POINT (-77.0102641 -12.1363557)
5667988029,-12.1363093,-77.0103798,,3,,,,POINT (-77.0103798 -12.1363093)
5667994611,-12.1294369,-77.0239882,crossing,3,,,,POINT (-77.0239882 -12.1294369)
5668040940,-12.0721495,-77.0641114,,4,,,,POINT (-77.0641114 -12.0721495)
5706124796,-12.1949086,-77.0072489,,1,,,,POINT (-77.0072489 -12.1949086)
5711782271,-12.0610574,-76.9517085,,3,,,,POINT (-76.9517085 -12.0610574)
5711782275,-12.0609748,-76.9519295,,3,,,,POINT (-76.9519295 -12.0609748)
5711782276,-12.0653776,-76.9500312,,3,,,,POINT (-76.9500312 -12.0653776)
5711782277,-12.069038,-76.9541099,,3,,,,POINT (-76.9541099 -12.069038)
5711782278,-12.0688664,-76.95355,,3,,,,POINT (-76.95355 -12.0688664)
5711796794,-12.0699402,-76.9576245,,3,,,,POINT (-76.9576245 -12.0699402)
5711796795,-12.0696712,-76.9576328,,3,,,,POINT (-76.9576328 -12.0696712)
5712092592,-12.0803784,-76.9707272,,3,,,,POINT (-76.9707272 -12.0803784)
5712092597,-12.0803724,-76.9705987,,3,,,,POINT (-76.9705987 -12.0803724)
5712092598,-12.0782347,-76.9710038,,3,,,,POINT (-76.9710038 -12.0782347)
5712092603,-12.0781605,-76.9708853,,3,,,,POINT (-76.9708853 -12.0781605)
5712092605,-12.0738656,-76.9729773,,3,,,,POINT (-76.9729773 -12.0738656)
5712092609,-12.0738001,-76.9728593,,3,,,,POINT (-76.9728593 -12.0738001)
5712092610,-12.0736503,-76.9731517,traffic_signals,3,,,,POINT (-76.9731517 -12.0736503)
5712158354,-12.0607328,-76.9511283,,1,,,,POINT (-76.9511283 -12.0607328)
5712158358,-12.0776935,-76.9709753,,3,,,,POINT (-76.9709753 -12.0776935)
5712158363,-12.0777339,-76.9711064,,3,,,,POINT (-76.9711064 -12.0777339)
5712313465,-12.0641337,-76.9361977,,1,,,,POINT (-76.9361977 -12.0641337)
5712313491,-12.07613,-76.9399331,,3,,,,POINT (-76.9399331 -12.07613)
5712313495,-12.0762054,-76.9401616,,4,,,,POINT (-76.9401616 -12.0762054)
5712313497,-12.0758708,-76.9394815,,3,,,,POINT (-76.9394815 -12.0758708)
5712313503,-12.0738633,-76.9366852,,3,,,,POINT (-76.9366852 -12.0738633)
5712313506,-12.0658334,-76.9117791,turning_loop,1,,,,POINT (-76.9117791 -12.0658334)
5712313507,-12.0677391,-76.9130307,,3,,,,POINT (-76.9130307 -12.0677391)
5712313509,-12.0678802,-76.9125191,,3,,,,POINT (-76.9125191 -12.0678802)
5712313512,-12.0675422,-76.9126238,,3,,,,POINT (-76.9126238 -12.0675422)
5712314037,-12.0767937,-76.9096411,,3,,,,POINT (-76.9096411 -12.0767937)
5712314053,-12.0803145,-76.9158607,,3,,,,POINT (-76.9158607 -12.0803145)
5712314057,-12.0806182,-76.915744,,3,,,,POINT (-76.915744 -12.0806182)
5712323169,-12.0625212,-76.9468246,,1,,,,POINT (-76.9468246 -12.0625212)
5712323170,-12.0592474,-76.9481424,,1,,,,POINT (-76.9481424 -12.0592474)
5712323171,-12.0584115,-76.9464926,,1,,,,POINT (-76.9464926 -12.0584115)
5712323172,-12.0578848,-76.944171,,1,,,,POINT (-76.944171 -12.0578848)
5712323173,-12.0584074,-76.9438931,,1,,,,POINT (-76.9438931 -12.0584074)
5712323175,-12.0601666,-76.9428202,,1,,,,POINT (-76.9428202 -12.0601666)
5712424340,-12.0800292,-76.9228336,,3,,,,POINT (-76.9228336 -12.0800292)
5712424348,-12.0744037,-76.9296927,,3,,,,POINT (-76.9296927 -12.0744037)
5712424350,-12.0745001,-76.9297638,,3,,,,POINT (-76.9297638 -12.0745001)
5712424351,-12.0745324,-76.929818,,3,,,,POINT (-76.929818 -12.0745324)
5712424354,-12.0774398,-76.9284589,,3,,,,POINT (-76.9284589 -12.0774398)
5712424361,-12.0757358,-76.9304775,,1,,,,POINT (-76.9304775 -12.0757358)
5712424362,-12.0745884,-76.9300576,,1,,,,POINT (-76.9300576 -12.0745884)
5712424405,-12.0738557,-76.9390031,,1,,,,POINT (-76.9390031 -12.0738557)
5712464578,-12.1123163,-76.9731596,,3,,,,POINT (-76.9731596 -12.1123163)
5712464585,-12.112518,-76.9734342,,3,,,,POINT (-76.9734342 -12.112518)
5712464586,-12.110845,-76.9883827,,3,,,,POINT (-76.9883827 -12.110845)
5712464591,-12.0916544,-76.9859723,,3,,,,POINT (-76.9859723 -12.0916544)
5712490994,-12.1029126,-76.9552131,,1,,,,POINT (-76.9552131 -12.1029126)
5712491010,-12.1086884,-76.9630767,,3,,,,POINT (-76.9630767 -12.1086884)
5712491013,-12.11288,-76.9748425,,3,,,,POINT (-76.9748425 -12.11288)
5712491014,-12.1150859,-76.973765,,1,,,,POINT (-76.973765 -12.1150859)
5712491021,-12.1226272,-76.9723466,,3,,,,POINT (-76.9723466 -12.1226272)
5712491025,-12.1225244,-76.9723517,,3,,,,POINT (-76.9723517 -12.1225244)
5712491049,-12.1239043,-76.9676638,,3,,,,POINT (-76.9676638 -12.1239043)
5712491056,-12.1253185,-76.9643793,turning_circle,1,,,,POINT (-76.9643793 -12.1253185)
5714604078,-12.0760597,-76.9743949,,3,,,,POINT (-76.9743949 -12.0760597)
5718305777,-12.1074454,-76.9896711,,3,,,,POINT (-76.9896711 -12.1074454)
5718305780,-12.1075113,-76.9897246,,3,,,,POINT (-76.9897246 -12.1075113)
5718305783,-12.1137681,-76.9687822,,3,,,,POINT (-76.9687822 -12.1137681)
5718305793,-12.1204593,-76.9707607,,3,,,,POINT (-76.9707607 -12.1204593)
5718348676,-12.1032543,-76.9785069,,3,,,,POINT (-76.9785069 -12.1032543)
5718374751,-12.0824266,-77.0304414,,1,,,,POINT (-77.0304414 -12.0824266)
5718483510,-12.1163067,-76.9391964,,3,,,,POINT (-76.9391964 -12.1163067)
5718483513,-12.107672,-76.939714,,3,,,,POINT (-76.939714 -12.107672)
5718484826,-12.0941535,-76.8972999,,3,,,,POINT (-76.8972999 -12.0941535)
5718484827,-12.0939786,-76.8973997,,3,,,,POINT (-76.8973997 -12.0939786)
5718484832,-12.0940264,-76.8972543,,4,,,,POINT (-76.8972543 -12.0940264)
5718484836,-12.0932119,-76.9001775,,3,,,,POINT (-76.9001775 -12.0932119)
5718484837,-12.0942178,-76.9004873,,3,,,,POINT (-76.9004873 -12.0942178)
5718484838,-12.0944626,-76.8997539,,3,,,,POINT (-76.8997539 -12.0944626)
5718484843,-12.0952837,-76.8998683,,3,,,,POINT (-76.8998683 -12.0952837)
5718484845,-12.0956206,-76.9000295,,3,,,,POINT (-76.9000295 -12.0956206)
5718484846,-12.0952471,-76.8973,,3,,,,POINT (-76.8973 -12.0952471)
5718484847,-12.0967101,-76.8977654,,3,,,,POINT (-76.8977654 -12.0967101)
5718484848,-12.0962148,-76.8947816,,3,,,,POINT (-76.8947816 -12.0962148)
5718484850,-12.0964727,-76.8945563,,3,,,,POINT (-76.8945563 -12.0964727)
5718484851,-12.096467,-76.8949504,,3,,,,POINT (-76.8949504 -12.096467)
5718484862,-12.0974742,-76.8989409,,3,,,,POINT (-76.8989409 -12.0974742)
5718484887,-12.0977138,-76.8952655,,3,,,,POINT (-76.8952655 -12.0977138)
5718484911,-12.0955275,-76.9008945,,3,,,,POINT (-76.9008945 -12.0955275)
5718484918,-12.0953872,-76.9021109,,3,,,,POINT (-76.9021109 -12.0953872)
5718484923,-12.0943827,-76.9028002,,3,,,,POINT (-76.9028002 -12.0943827)
5718484928,-12.092313,-76.9050505,,3,,,,POINT (-76.9050505 -12.092313)
5718484929,-12.0928484,-76.9045195,,3,,,,POINT (-76.9045195 -12.0928484)
5718484930,-12.0921663,-76.9027274,,3,,,,POINT (-76.9027274 -12.0921663)
5718484931,-12.0923526,-76.9027897,,3,,,,POINT (-76.9027897 -12.0923526)
5718484932,-12.091315,-76.9027781,,3,,,,POINT (-76.9027781 -12.091315)
5718484941,-12.0906152,-76.9040461,,3,,,,POINT (-76.9040461 -12.0906152)
5718484949,-12.0910545,-76.9043948,,3,,,,POINT (-76.9043948 -12.0910545)
5718484950,-12.0912233,-76.9056222,,3,,,,POINT (-76.9056222 -12.0912233)
5718484951,-12.091166,-76.905174,,3,,,,POINT (-76.905174 -12.091166)
5718484953,-12.0913519,-76.9052369,,4,,,,POINT (-76.9052369 -12.0913519)
5718484954,-12.091485,-76.9052867,,3,,,,POINT (-76.9052867 -12.091485)
5718484955,-12.0924506,-76.9019392,,3,,,,POINT (-76.9019392 -12.0924506)
5718484958,-12.0920537,-76.9018266,,3,,,,POINT (-76.9018266 -12.0920537)
5718484978,-12.0894602,-76.9072531,,1,,,,POINT (-76.9072531 -12.0894602)
5718484979,-12.0897183,-76.9066911,,3,,,,POINT (-76.9066911 -12.0897183)
5718484991,-12.0907275,-76.9069964,,3,,,,POINT (-76.9069964 -12.0907275)
5718484992,-12.0902721,-76.9083261,,1,,,,POINT (-76.9083261 -12.0902721)
5718485000,-12.0922996,-76.9022705,,3,,,,POINT (-76.9022705 -12.0922996)
5718485009,-12.0924453,-76.9025228,,3,,,,POINT (-76.9025228 -12.0924453)
5718485020,-12.0827653,-76.9312761,,3,,,,POINT (-76.9312761 -12.0827653)
5718485021,-12.0828753,-76.9312783,,3,,,,POINT (-76.9312783 -12.0828753)
5718485022,-12.0828543,-76.9368731,,3,,,,POINT (-76.9368731 -12.0828543)
5718485024,-12.0829427,-76.9367893,,3,,,,POINT (-76.9367893 -12.0829427)
5718485025,-12.0837645,-76.9380229,,3,,,,POINT (-76.9380229 -12.0837645)
5718485029,-12.1078868,-76.9448504,,4,,,,POINT (-76.9448504 -12.1078868)
5718485030,-12.107783,-76.9447789,,4,,,,POINT (-76.9447789 -12.107783)
5718485031,-12.1079246,-76.9447904,,4,,,,POINT (-76.9447904 -12.1079246)
5718485032,-12.1078264,-76.9447128,,4,,,,POINT (-76.9447128 -12.1078264)
5718485035,-12.104964,-76.9473751,,3,,,,POINT (-76.9473751 -12.104964)
5718485036,-12.1050242,-76.947485,,3,,,,POINT (-76.947485 -12.1050242)
5718525562,-12.1136269,-76.936224,,3,,,,POINT (-76.936224 -12.1136269)
5718525563,-12.1134928,-76.9362702,,3,,,,POINT (-76.9362702 -12.1134928)
5718525567,-12.1137843,-76.9363931,,3,,,,POINT (-76.9363931 -12.1137843)
5718678382,-12.1126249,-76.9361228,,1,,,,POINT (-76.9361228 -12.1126249)
5718813358,-12.1533835,-76.99117,,3,,,,POINT (-76.99117 -12.1533835)
5718813361,-12.1534577,-76.9912687,,3,,,,POINT (-76.9912687 -12.1534577)
5718813363,-12.1568796,-76.9871,turning_loop,1,,,,POINT (-76.9871 -12.1568796)
5718826314,-12.1263051,-76.9685157,turning_loop,1,,,,POINT (-76.9685157 -12.1263051)
5718832721,-12.1250321,-76.9671786,turning_loop,1,,,,POINT (-76.9671786 -12.1250321)
5718832729,-12.1270828,-76.9628173,turning_loop,1,,,,POINT (-76.9628173 -12.1270828)
5718832735,-12.126397,-76.9634442,,3,,,,POINT (-76.9634442 -12.126397)
5718832736,-12.1266042,-76.9635522,,3,,,,POINT (-76.9635522 -12.1266042)
5718832737,-12.1265623,-76.9628482,turning_loop,1,,,,POINT (-76.9628482 -12.1265623)
5718832740,-12.1262869,-76.9636944,,3,,,,POINT (-76.9636944 -12.1262869)
5718832785,-12.1283166,-76.9655076,,3,,,,POINT (-76.9655076 -12.1283166)
5718832789,-12.1284192,-76.9657752,,3,,,,POINT (-76.9657752 -12.1284192)
5718832790,-12.1256825,-76.9669077,turning_loop,1,,,,POINT (-76.9669077 -12.1256825)
5718832794,-12.1279938,-76.965841,,3,,,,POINT (-76.965841 -12.1279938)
5720905082,-12.1497491,-76.9923411,,3,,,,POINT (-76.9923411 -12.1497491)
5720995821,-12.2006308,-76.9761985,,3,,,,POINT (-76.9761985 -12.2006308)
5721025148,-12.2021455,-76.9769482,,3,,,,POINT (-76.9769482 -12.2021455)
